ISO3,Year,Attack_Count,GDP_USD,GDP_per_capita_USD,Internet_Penetration,Cellular Subscription,No. of Internet Users,Broadband Subscription,Population,Population Growth,Growth Rate (%),Decade,Penetration_Index,Digital_Exposure_Index,Economic_Exposure,Connectivity_Score,Attack_Density,Growth_Adjusted_Risk
ATG,2016,0.0,1436585185.0,15198.74297,73.0,190.4217834,66120.0,9.797201157,94527.0,961.0,1.027082487228267,2010s,0.0,4826760.0,21726.93867211131,200.218984557,0.0,0.0
ATG,2017,0.0,1467977778.0,15383.5764,0.0,192.8195648,0.0,9.431391716,95426.0,899.0,0.9510510224591916,2010s,0.0,0.0,inf,202.250956516,0.0,0.0
ATG,2018,0.0,1605944444.0,16679.59166,,,,,96286.0,860.0,0.9012218892125836,2010s,0.0,,,,0.0,0.0
ATG,2019,0.0,1687533333.0,17376.64968,0.0,189.4602509,0.0,8.237401962,,,,,0.0,0.0,inf,197.697652862,,
ATG,2020,0.0,1370281481.0,13992.74448,0.0,187.8912201,0.0,8.169183731,,,,,0.0,0.0,inf,196.060403831,,
AUS,2005,,695075000000.0,34080.9999,63.0,91.28509521,12708191.0,9.990812302,20394800.0,267400.0,1.3285372179218378,2000s,,800616033.0,54695.03881394291,101.27590751199999,,
AUS,2006,,747556000000.0,36117.48798,66.0,96.26672363,13508241.0,19.00001144,20697900.0,303100.0,1.4861631396238255,2000s,,891543906.0,55340.736073630906,115.26673507000001,,
AUS,2007,,853955000000.0,41001.14298,69.44999695,101.6430054,14467012.0,0.0,20827600.0,129700.0,0.6266336198358288,2000s,,1004733939.2756134,59027.738416198175,101.6430054,,
AUS,2008,,1055130000000.0,49654.9106,71.66999817,103.6926117,15228352.0,24.91529083,21249200.0,421600.0,2.0242370700416754,2000s,,1091415959.9721158,69287.20849110921,128.60790253,,
AUS,2009,,928043000000.0,42783.32257,74.25,102.0649719,16083217.0,24.00365829,21691700.0,442500.0,2.0824313385915705,2000s,,1194178862.25,57702.57281239195,126.06863019000001,,
AUS,2010,,1147590000000.0,52087.97229,76.0,101.5586853,16734566.0,24.87059212,22031750.0,340050.0,1.5676502994232815,2010s,,1271827016.0,68576.02402117867,126.42927741999999,,
AUS,2011,,1397910000000.0,62574.1457,79.48770142,105.550621,17771091.0,24.63395119,22340024.0,308274.0,1.3992261168540856,2010s,,1412583175.315649,78662.02474569513,130.18457219,,
AUS,2012,,1546510000000.0,68027.84171,79.0,106.2611542,17956125.0,25.03935051,22733465.0,393441.0,1.761148510852092,2010s,,1418533875.0,86127.15716781878,131.30050470999998,,
AUS,2013,,1576340000000.0,68156.62792,83.45349884,107.2461548,19287596.0,25.7192955,23128129.0,394664.0,1.7360485961994794,2010s,,1609617370.4123886,81728.17389995104,132.9654503,,
AUS,2014,12.0,1467500000000.0,62511.69059,84.0,106.2025299,19714446.0,27.69911194,23475686.0,347557.0,1.5027458554905155,2010s,0.00022584010967513222,1656013464.0,74437.80058541843,133.90164184,5.111671710040763e-07,18.032950265886186
AUS,2015,24.0,1350530000000.0,56707.02208,84.56051636,107.6778336,20142518.0,28.53023911,23815995.0,340309.0,1.449623239976885,2010s,0.0004946534056850489,1703261722.8705943,67048.71754365566,136.20807271,1.0077261101205304e-06,34.790957759445234
AUS,2016,12.0,1206690000000.0,49881.76371,86.54000092,109.4312973,20938964.0,30.39231491,24190907.0,374912.0,1.5742025474896175,2010s,0.00027481023178846815,1812057963.8238468,57628.92567177631,139.82361221,4.960541578701451e-07,18.89043056987541
AUS,2017,15.0,1326880000000.0,53934.25018,86.54505157,108.4417801,21281719.0,32.22340012,24601860.0,410953.0,1.698791202826748,2010s,0.0003176837574973884,1841827468.3532488,62348.34695449179,140.66518022,6.097099975367716e-07,25.48186804240122
AUS,2018,14.0,1428530000000.0,57180.7794,87.59999847,111.0122528,21881803.0,33.84715271,24982688.0,380828.0,1.547964259612891,2010s,0.0002763403164573427,1916845909.3208416,65283.925643604416,144.85940551,5.603880575220729e-07,21.671499634580474
AUS,2019,26.0,1391950000000.0,54875.28596,88.59999847,109.2520065,22466450.0,34.9265213,,,,,0.0005287964724140996,1990527435.6263316,61956.82896051668,144.17852779999998,,
AUS,2020,45.0,1327840000000.0,51680.31652,89.59999847,107.659317,23000366.0,35.68494415,,,,,0.0009610791565439206,2060832758.40944,57731.2552330689,143.34426115,,
AUT,2005,,316092000000.0,38417.45779,58.0,104.9838562,4771680.0,14.22400951,8227829.0,55863.0,0.6835931524923133,2000s,,276757440.0,66243.33568051504,119.20786571000001,,
AUT,2006,,336280000000.0,40669.32696,63.59999847,112.0170898,5258302.0,17.2835331,8268641.0,40812.0,0.4960239207693792,2000s,,334427999.154798,63952.20358206889,129.3006229,,
AUT,2007,,389186000000.0,46915.3374,69.37000275,119.2243652,5754047.0,19.50987816,8295487.0,26846.0,0.3246724582673259,2000s,,399158256.21362925,67636.91711242539,138.73424336,,
AUT,2008,,432052000000.0,51919.98358,72.87000275,129.6644287,6063611.0,20.72760773,8321496.0,26009.0,0.3135319240449656,2000s,,441855350.2449302,71253.25156907328,150.39203643,,
AUT,2009,,401759000000.0,48153.32402,73.44999695,136.5634766,6127888.0,22.43639755,8343323.0,21827.0,0.2622965870559812,2000s,,450093354.9099416,65562.39278524673,158.99987415,,
AUT,2010,,392275000000.0,46903.76159,75.16999817,145.5538025,6286338.0,24.38064766,8363404.0,20081.0,0.2406834782735847,2010s,,472544015.95600146,62401.19446329484,169.93445015999998,,
AUT,2011,,431685000000.0,51442.27625,78.73999023,154.04953,6607231.0,24.81457138,8391643.0,28239.0,0.3376495981779667,2010s,,520253304.3873532,65335.23650073684,178.86410138,,
AUT,2012,,409402000000.0,48564.91734,80.02999115,159.8169556,6746241.0,25.05461311,8429991.0,38348.0,0.4569784486780479,2010s,,539901607.5257672,60685.94347578155,184.87156871,,
AUT,2013,,430191000000.0,50731.12725,80.6187973,155.1157837,6836105.0,26.09222412,8479823.0,49832.0,0.591127558736421,2010s,,551118563.3165165,62929.25576772153,181.20800782,,
AUT,2014,1.0,442585000000.0,51786.37717,80.99582672,150.3457184,6921957.0,27.38179207,8546356.0,66533.0,0.784603640901467,2010s,2.3550098121646397e-05,560649629.735291,63939.28768988308,177.72751047,1.1700893339804707e-07,0.784603640901467
AUT,2015,1.0,381971000000.0,44195.81759,83.94013977,155.2154694,7254461.0,28.29353905,8642699.0,96343.0,1.1272991670368049,2010s,2.6638260170549277e-05,608940470.296014,52653.257078644434,183.50900844999998,1.1570459644608704e-07,1.1272991670368049
AUT,2016,3.0,395837000000.0,45307.58786,84.32374573,126.6614685,7366936.0,28.84661293,8736668.0,93969.0,1.0872645223442354,2010s,7.760333770879207e-05,621207638.0731833,53731.56492739994,155.50808143,3.433803367599639e-07,3.261793567032706
AUT,2017,4.0,417261000000.0,47429.15846,87.93558502,123.1192932,7736130.0,28.47424316,8797566.0,60898.0,0.697039191600276,2010s,9.482852733688704e-05,680281117.3407726,53936.65825160642,151.59353636,4.5467121246944894e-07,2.788156766401104
AUT,2018,2.0,455168000000.0,51486.5755,87.47913361,123.5352707,7733609.0,28.35552788,8840521.0,42955.0,0.4882600482906294,2010s,4.39030939995805e-05,676529414.9984986,58855.8330269865,151.89079858,2.2623101059315395e-07,0.9765200965812588
AUT,2019,1.0,445012000000.0,50114.40111,87.7522049,119.7752991,7792342.0,28.12809944,,,,,2.248320933590756e-05,683795191.8348758,57108.889727889255,147.90339854,,
AUT,2020,5.0,433258000000.0,48588.65938,87.52942657,118.9981308,7796929.0,28.93498611,,,,,0.00011623781473099857,682460724.3770036,55567.77546646891,147.93311691,,
AZE,2005,,13245716099.0,1578.40239,8.030375481,26.25721741,695129.0,0.025577949,8391850.0,85350.0,1.0275085776199362,2000s,,5582146.877732049,19055.04747895714,26.282795358999998,,
AZE,2006,,20982986344.0,2473.081819,11.99217701,38.5103569,1050917.0,0.045827731,8484550.0,92700.0,1.10464319548133,2000s,,12602782.686818171,19966.359231033468,38.556184631,,
AZE,2007,,33050343783.0,3851.437869,14.53999996,51.79819107,1290921.0,0.167349756,8581300.0,96750.0,1.140307971548285,2000s,,18769991.28836316,25602.142798048833,51.965540826,,
AZE,2008,,48852482960.0,5574.603802,17.07999992,74.22460175,1537148.0,0.68012768,8763400.0,182100.0,2.1220560987263,2000s,,26254487.71702816,31781.248754186323,74.90472943,,
AZE,2009,,44291490421.0,4950.294791,27.39999962,86.92047119,2498779.0,1.120525002,8947243.0,183843.0,2.0978501494853594,2000s,,68466543.65046398,17725.253182054115,88.040996192,,
AZE,2010,,52909294792.0,5843.533768,46.0,100.7489853,4249113.0,5.262076378,9054332.0,107089.0,1.196893836458896,2010s,,195459198.0,12451.844606627312,106.011061678,,
AZE,2011,,65951627200.0,7189.691229,50.0,110.6472855,4679509.0,10.64771175,9173082.0,118750.0,1.311526902260708,2010s,,233975450.0,14093.706668797944,121.29499725,,
AZE,2012,,69683935845.0,7496.294648,54.20000076,109.2880402,5141183.0,14.78294182,9295784.0,122702.0,1.3376311255039472,2010s,,278652122.50729907,13554.066417203978,124.07098202,,
AZE,2013,,74164435946.0,7875.756953,73.0,107.9339066,7018569.0,18.24285126,9416801.0,121017.0,1.3018482357163206,2010s,,512355537.0,10566.888484817917,126.17675786,,
AZE,2014,5.0,75244294275.0,7891.313147,75.00001526,111.0134583,7306411.0,19.9678669,9535079.0,118278.0,1.256031639619442,2010s,0.0008336947127664074,547980936.4958318,10298.393325396011,130.9813252,5.24379504354395e-07,6.28015819809721
AZE,2015,6.0,53074370486.0,5500.310382,77.0,111.1650772,7594883.0,19.73923302,9649341.0,114262.0,1.1983330185308374,2010s,0.0013985224756553915,584805991.0,6988.17486536659,130.90431022,6.218041211311736e-07,7.189998111185025
AZE,2016,11.0,37867518957.0,3880.738731,78.19999695,104.6523743,7801430.0,18.52561569,9757812.0,108471.0,1.1241285803869925,2010s,0.0035789292674625627,610071802.2056385,4853.920237315467,123.17798999,1.127301899237247e-06,12.365414384256917
AZE,2017,0.0,40865558912.0,4147.089716,79.0,102.8610535,7956540.0,18.33575821,9854033.0,96221.0,0.9860919640591558,2010s,0.0,628566660.0,5136.096709373673,121.19681170999999,0.0,0.0
AZE,2018,0.0,47112941176.0,4739.84171,79.79999542,103.9214172,8101714.0,19.0050354,9939800.0,85767.0,0.8703745968782529,2010s,0.0,646516740.09415,5815.181969642474,122.92645259999999,0.0,0.0
AZE,2019,0.0,48174235294.0,4805.753718,81.09999847,106.9924545,8298769.0,19.33785439,,,,,0.0,673030153.2028835,5804.985690528318,126.33030889,,
AZE,2020,0.0,42693000000.0,4229.910649,84.59999847,102.0230713,8701069.0,19.68082809,,,,,0.0,736110424.0873644,4906.638483156495,121.70389939,,
BDI,2005,,1117113046.0,151.6815663,0.542142868,2.077431917,40058.0,0.0,7364862.0,233169.0,3.269476125795096,2000s,,21717.159006344,27887.389435318786,2.077431917,,
BDI,2006,,1273375020.0,167.3764625,0.657592595,2.62886405,50360.0,0.0,7607849.0,242987.0,3.2992743109103744,2000s,,33116.3630842,25285.445194598888,2.62886405,,
BDI,2007,,1356199365.0,172.4955966,0.699999988,3.43414712,55612.0,0.0,7862214.0,254365.0,3.343454897698416,2000s,,38928.399332656,24386.811569445443,3.43414712,,
BDI,2008,,1611835902.0,198.3528517,0.810000002,5.914077759,67053.0,0.001968964,8126102.0,263888.0,3.35640825853888,2000s,,54312.930134106,24038.236946892757,5.916046723,,
BDI,2009,,1781455092.0,212.1370572,0.899999976,10.96434116,78384.0,0.001905291,8397668.0,271566.0,3.341897505101462,2000s,,70545.59811878401,22727.279699938765,10.966246451,,
BDI,2010,,2032135247.0,234.2355389,1.0,19.3419323,91266.0,0.004057355,8675602.0,277934.0,3.309656919039905,2010s,,91266.0,22266.07112177591,19.345989655,,
BDI,2011,,2235820868.0,249.5779794,1.110000014,21.37195015,104959.0,0.005547862,8958406.0,282804.0,3.2597622620309226,2010s,,116504.491469426,21301.849941405693,21.377498012,,
BDI,2012,,2333341375.0,252.3624696,1.219999909,24.30379486,119505.0,0.007592482,9245988.0,287582.0,3.2101916345385555,2010s,,145796.089125045,19525.052299066985,24.311387342,,
BDI,2013,,2451606684.0,256.9736979,1.264218092,26.59070969,128313.0,0.016079174,9540289.0,294301.0,3.183012999800562,2010s,,162215.616038796,19106.455963152603,26.606788864000002,,
BDI,2014,0.0,2705783272.0,274.8578362,1.399999976,32.43762589,146929.0,0.017268877,9844297.0,304008.0,3.186570134300963,2010s,0.0,205700.59647370398,18415.583526737402,32.454894767,0.0,0.0
BDI,2015,0.0,3104003611.0,305.5111441,2.0,49.18977737,214543.0,0.027273541,10160030.0,315733.0,3.2072681269165284,2010s,0.0,429086.0,14467.978964589849,49.217050911,0.0,0.0
BDI,2016,0.0,2639321196.0,251.6514772,2.200000048,51.08522797,239873.0,0.030940138,10487998.0,327968.0,3.228021964502073,2010s,0.0,527720.6115139041,11002.994067694155,51.116168108,0.0,0.0
BDI,2017,0.0,2712324087.0,250.5146007,2.660748482,54.68367767,296822.0,0.036150303,10827024.0,339026.0,3.2325139650102903,2010s,0.0,789768.685924204,9137.88090842323,54.719827973,0.0,0.0
BDI,2018,0.0,2660123624.0,238.0343096,4.099999905,56.53470612,471233.0,0.035211351,11175378.0,348354.0,3.217449227045216,2010s,0.0,1932055.255232865,5645.028306591432,56.569917471000004,0.0,0.0
BDI,2019,0.0,2581268126.0,223.8628757,6.199999809,56.64970016,736240.0,0.03374505,,,,,0.0,4564687.85937816,3506.0145142888186,56.68344521,,
BDI,2020,0.0,2780510625.0,233.8375103,9.399999619,55.76714706,1148701.0,0.035573769,,,,,0.0,10797788.96234492,2420.5695172198857,55.802720829,,
BEL,2005,,385715000000.0,36809.70134,55.81999969,91.06664276,5870578.0,19.06329536,10478617.0,57480.0,0.5515712920768626,2000s,,327695662.14012086,65703.07046427115,110.12993811999999,,
BEL,2006,,408260000000.0,38705.1068,59.72000122,92.72939301,6320150.0,23.08574486,10547958.0,69341.0,0.6617380900552048,2000s,,377439365.71058303,64596.568119427546,115.81513787,,
BEL,2007,,470922000000.0,44319.16545,64.44000244,100.3790512,6865243.0,25.51629448,10625700.0,77742.0,0.7370336514422982,2000s,,442396275.67119294,68595.09561424119,125.89534568,,
BEL,2008,,517328000000.0,48303.39796,66.0,105.2227325,7079635.0,27.67016411,10709973.0,84273.0,0.7931053954092435,2000s,,467255910.0,73072.6937193796,132.89289661,,
BEL,2009,,483254000000.0,44760.29124,70.0,108.4282227,7560950.0,29.03572273,10796493.0,86520.0,0.8078451738393739,2000s,,529266500.0,63914.455194122434,137.46394543,,
BEL,2010,,481421000000.0,44184.94635,75.0,111.1100769,8158461.0,30.83667183,10895586.0,99093.0,0.9178258162164326,2010s,,611884575.0,59008.800802014004,141.94674873,,
BEL,2011,,523330000000.0,47410.56693,81.60999298,113.4565201,8940980.0,32.17546844,11038264.0,142678.0,1.3095027656153602,2010s,,729673315.0343204,58531.61510259502,145.63198854,,
BEL,2012,,496153000000.0,44670.56068,80.71999359,111.0778275,8904336.0,33.30527496,11106932.0,68668.0,0.6220905751121735,2010s,,718757944.8432063,55720.38162081934,144.38310246,,
BEL,2013,,521791000000.0,46757.95186,82.17019653,110.410675,9123571.0,34.32772827,11159407.0,52475.0,0.4724526989091137,2010s,,749685622.1254086,57191.531693018005,144.73840327,,
BEL,2014,4.0,535390000000.0,47764.07151,85.0,113.4877625,9500218.0,35.74653244,11209057.0,49650.0,0.4449161142702296,2010s,9.737785418322003e-05,807518530.0,56355.54889372012,149.23429494,3.568542831033868e-07,1.7796644570809184
BEL,2015,7.0,462336000000.0,41008.29672,85.05294037,113.1658249,9567015.0,36.50842285,11274196.0,65139.0,0.581128278676788,2010s,0.00019836296641499186,813702756.3138956,48326.04527117393,149.67424775,6.20886846387982e-07,4.067897950737516
BEL,2016,7.0,476063000000.0,42012.62272,86.51647949,110.5368729,9790929.0,37.60922241,11331422.0,57226.0,0.5075838667342665,2010s,0.00019038310559166835,847076708.0165461,48622.86306028774,148.14609531000002,6.177512407533671e-07,3.5530870671398653
BEL,2017,1.0,502765000000.0,44198.48239,87.67967987,99.45303345,9981885.0,38.3456192,11375158.0,43736.0,0.3859709752227037,2010s,2.5513411032235166e-05,875208481.299155,50367.74116311699,137.79865265,8.791086682048724e-08,0.3859709752227037
BEL,2018,1.0,543347000000.0,47549.20805,88.6473465,99.69668579,10148878.0,39.21686172,11433256.0,58098.0,0.5107445540536668,2010s,2.3459528149480588e-05,899671104.6522269,53537.64228912792,138.91354751,8.746414844555217e-08,0.5107445540536668
BEL,2019,6.0,535376000000.0,46599.11134,90.27542877,99.74214172,10391216.0,39.78313828,,,,,0.00014106514967727202,938071479.8416843,51521.977793551785,139.52528,,
BEL,2020,9.0,521677000000.0,45189.3669,91.52641296,99.48320007,10582024.0,40.84869766,,,,,0.00021524869475781085,968534698.5766311,49298.413989611065,140.33189772999998,,
BEN,2005,,6567654494.0,822.7851431,1.27103138,7.46993494,103582.0,0.002455456,7982225.0,232221.0,2.996398453471766,2000s,,131655.97240316,63405.3647738024,7.472390396,,
BEN,2006,,7034111651.0,856.0549166,1.537854314,12.84824467,129220.0,0.018230725,8216897.0,234672.0,2.939932161771937,2000s,,198721.53445508,54435.16213434453,12.866475395,,
BEN,2007,,8169048690.0,966.2036183,1.789999962,24.26760864,154795.0,0.008397604,8454793.0,237896.0,2.89520484435913,2000s,,277083.04411779,52773.336929487385,24.276006243999998,,
BEN,2008,,9787735426.0,1125.426134,1.850000024,41.68562698,164770.0,0.096861869,8696921.0,242128.0,2.863795719185556,2000s,,304824.50395448,59402.41200461249,41.782488849,,
BEN,2009,,9738626993.0,1088.757906,2.24000001,56.27180862,205464.0,0.213098064,8944708.0,247787.0,2.8491347685002544,2000s,,460239.36205464,47398.215711754856,56.484906684,,
BEN,2010,,9535344283.0,1036.534515,3.130000114,76.90743256,295651.0,0.293871492,9199259.0,254551.0,2.8458279465355383,2010s,,925387.663704214,32252.0278402576,77.201304052,,
BEN,2011,,10693321954.0,1130.273251,4.148323059,82.0774231,403482.0,0.396741033,9460830.0,261571.0,2.8433920601648457,2010s,,1673773.684491438,26502.59975414021,82.474164133,,
BEN,2012,,11141358945.0,1145.140105,4.5,86.41824341,450634.0,0.429231495,9729248.0,268418.0,2.837150651687008,2010s,,2027853.0,24723.74242733571,86.847474905,,
BEN,2013,,12517845732.0,1251.209767,4.900000095,96.23029327,505128.0,0.42457509,10004588.0,275340.0,2.83002345093886,2010s,,2475127.24798716,24781.532071079015,96.65486836000001,,
BEN,2014,0.0,13284528654.0,1291.410185,6.0,84.18939972,636891.0,0.441525131,10286842.0,282254.0,2.821245612512979,2010s,0.0,3821346.0,20858.402228952837,84.630924851,0.0,0.0
BEN,2015,0.0,11388160958.0,1076.796698,11.25498772,88.1051178,1230484.0,0.692731977,10575952.0,289110.0,2.810483528375375,2010s,0.0,13849082.30965648,9255.025630564884,88.797849777,0.0,0.0
BEN,2016,0.0,11821066153.0,1087.287331,14.5,81.79211426,1632713.0,0.205094472,10872067.0,296115.0,2.7998897876994904,2010s,0.0,23674338.5,7240.137215174988,81.997208732,0.0,0.0
BEN,2017,0.0,12701654743.0,1136.593872,18.70000076,78.5045929,2168599.0,0.256058097,11175204.0,303137.0,2.78821865244208,2010s,0.0,40552802.94813524,5857.078576076075,78.760650997,0.0,0.0
BEN,2018,0.0,14262407011.0,1241.825298,19.0,82.3842926,2268731.0,0.23538439,11485048.0,309844.0,2.7726026298938256,2010s,0.0,43105889.0,6286.513037905332,82.61967698999999,0.0,0.0
BEN,2019,0.0,14391686633.0,1219.515506,22.39999962,87.70201111,2753059.0,0.215529829,,,,,0.0,61668520.553837575,5227.525684338766,87.917540939,,
BEN,2020,0.0,15651545332.0,1291.040972,25.79999924,91.89727783,3261925.0,0.247302696,,,,,0.0,84157662.520937,4798.254200203867,92.144580526,,
BFA,2005,,6146352742.0,457.9334308,0.469914496,4.720289707,65206.0,0.002860989,13421930.0,391361.0,3.0034068351121124,2000s,,30641.244626176,94260.53955157501,4.723150696,,
BFA,2006,,6547420134.0,473.4498682,0.632707536,7.351161003,90580.0,0.012401317,13829176.0,407246.0,3.0341836084676346,2000s,,57310.648610879995,72283.28697284168,7.36356232,,
BFA,2007,,7625723124.0,535.0622795,0.75,13.03701401,110678.0,0.047235407,14252021.0,422845.0,3.057629753211616,2000s,,83008.5,68900.0806302969,13.084249417,,
BFA,2008,,9451436359.0,643.404581,0.920000017,20.58683968,139821.0,0.069885582,14689725.0,437704.0,3.0711714499999685,2000s,,128635.322376957,67596.68689967887,20.656725262000002,,
BFA,2009,,9450697336.0,624.1751645,1.129999995,25.25328827,176845.0,0.07890445,15141098.0,451373.0,3.0727123891019064,2000s,,199834.849115775,53440.56849783709,25.33219272,,
BFA,2010,,10109618964.0,647.8360955,2.400000095,36.57654953,386804.0,0.087823197,15605217.0,464119.0,3.06529288694915,2010s,,928329.6367463801,26136.28339934437,36.664372727,,
